GeneID	GSM1041191	GSM1041192	GSM1041193	GSM1041194	GSM1041195	GSM1041196	GSM1041197	GSM1041198	GSM1041199
150223	282	392	188	354	375	366	619	723	775
164592	20	20	11	20	14	13	11	4	12
23753	402	451	271	286	534	475	905	958	1177
100126318	0	0	1	0	0	0	0	0	0
406920	1	0	0	0	0	1	3	1	2
107985532	4	8	8	4	1	3	4	13	7
23759	1324	1303	1138	1137	914	957	2243	1127	1962
29799	60	70	54	54	41	43	73	49	90
5594	4477	5206	4992	5122	5132	4165	9513	7531	7976
9647	2329	2089	1911	2112	2520	2077	4534	4531	5179
100286925	179	193	182	209	173	145	241	173	206
8940	694	642	526	616	556	501	733	831	891
649179	2	0	0	0	1	1	0	0	0
28763	0	0	0	0	0	0	0	0	0
28784	0	0	0	0	0	0	0	0	0
28764	0	0	0	0	0	0	0	0	0
28771	0	0	0	0	0	0	0	0	0
84097	0	0	0	0	0	0	0	0	0
28757	0	0	0	0	0	0	0	0	0
28759	0	0	0	0	0	0	0	0	0
28760	0	0	0	0	0	0	0	0	0
28765	0	0	0	0	0	0	0	0	0
28819	0	0	0	0	0	0	0	0	0
102724653	0	0	0	0	0	0	0	0	0
28774	0	0	0	0	0	0	0	0	0
28785	0	0	0	0	0	0	0	0	0
28761	0	0	0	0	0	0	0	0	0
28758	0	0	0	0	0	0	0	0	0
28778	0	0	0	0	0	0	0	0	0
28766	0	0	0	0	0	0	0	0	0
28770	0	0	0	0	0	0	0	0	0
28772	0	0	0	0	0	0	0	0	0
28762	0	0	0	0	0	0	0	0	0
7441	0	0	0	0	0	0	0	0	0
105372952	25	32	17	30	17	11	2	8	7
96610	543	612	485	461	588	535	651	615	644
28779	26	30	27	25	19	22	34	25	38
28820	6	7	5	8	4	5	4	6	5
28821	0	2	0	0	1	3	0	1	0
28773	0	0	0	0	0	0	0	0	0
28780	0	0	0	0	0	0	0	0	0
28822	0	0	0	0	0	0	0	0	0
28775	0	0	0	0	0	0	0	0	0
28781	0	0	0	1	0	0	0	0	0
28823	0	0	0	0	0	0	0	0	0
28776	0	0	0	0	0	0	0	0	0
28767	0	0	0	0	0	0	0	0	0
84089	0	0	0	0	0	0	0	0	0
101929255	9	8	3	7	5	6	9	6	6
28824	1	3	1	0	0	0	2	2	3
28825	0	0	0	0	1	0	0	1	0
28768	0	0	0	0	0	0	0	0	0
28783	0	0	0	0	0	0	0	0	0
28826	0	0	0	0	0	0	0	0	0
28777	0	0	0	0	0	0	0	0	0
140883	1	3	0	1	3	8	8	7	72
129025	1	0	0	0	1	1	0	1	0
23532	0	0	0	0	0	0	0	0	0
648691	0	0	0	0	0	0	1	0	0
28810	0	0	0	0	0	0	0	0	0
28811	0	0	0	0	0	0	0	0	0
28787	0	0	0	0	0	0	0	0	0
28788	0	0	0	0	0	0	0	0	0
28789	0	0	0	0	0	0	0	0	0
25812	6	11	13	11	6	6	32	26	43
91227	3	1	1	6	1	5	5	3	9
28790	0	0	0	0	0	0	0	0	0
28812	0	0	0	0	0	0	0	0	0
28791	0	0	0	0	0	0	0	0	0
28792	0	0	0	0	0	0	0	0	0
84090	0	0	0	0	0	0	0	0	0
28793	0	0	0	0	0	0	0	0	0
112267890	0	0	0	0	0	0	0	0	0
28794	0	0	0	0	0	0	0	0	0
105372949	0	0	0	0	0	0	0	0	0
28813	0	0	0	0	0	0	0	0	0
84091	0	0	0	0	0	0	0	0	0
28795	0	0	0	0	0	0	0	0	0
28796	0	0	0	0	0	0	0	0	0
28769	0	0	0	0	0	0	0	0	0
28797	0	0	0	0	0	0	0	0	0
28814	0	0	0	0	0	0	0	0	0
28798	0	0	0	0	0	0	0	0	0
28799	0	0	0	0	0	0	0	0	0
28800	0	0	0	0	0	0	0	0	0
107985542	0	0	0	0	0	0	0	0	0
28815	0	0	0	0	0	0	0	0	0
28801	0	0	0	0	0	0	0	0	0
28802	0	0	0	0	0	0	0	0	0
107985543	0	0	0	0	0	0	0	0	0
28816	0	0	0	0	0	0	0	0	0
28803	0	0	0	0	0	0	0	0	0
28804	0	0	0	0	0	0	0	0	0
105372948	0	0	0	0	0	0	0	0	0
723778	0	0	0	0	0	0	0	0	0
28817	0	0	0	0	0	0	0	0	0
28805	0	0	0	0	0	0	0	0	0
28806	0	0	0	0	0	0	0	0	0
28818	0	0	0	0	0	0	0	0	0
28807	0	0	0	0	0	0	0	0	0
28786	0	0	0	0	0	0	0	0	0
28808	0	0	0	0	0	0	0	0	0
102724638	0	0	0	0	0	0	0	0	0
28809	0	0	0	0	0	0	0	0	0
100847006	0	0	0	0	0	0	0	0	0
100423062	0	0	0	0	0	0	0	0	0
28833	0	0	0	0	0	0	0	0	0
3537	0	0	0	0	0	0	0	0	0
28832	0	0	0	0	0	0	0	0	0
3538	0	0	0	0	0	0	0	0	0
28831	0	0	0	0	0	0	0	0	0
3539	0	0	0	0	0	0	0	0	0
28830	0	0	0	0	0	0	0	0	0
3540	0	0	0	0	0	0	0	0	0
28829	0	0	0	0	0	0	0	0	0
3541	0	0	0	0	0	0	0	0	0
28828	0	0	0	0	0	0	0	0	0
3542	0	0	0	0	0	0	0	0	0
105372947	0	0	0	0	0	0	0	0	0
28827	0	0	0	0	0	0	0	0	0
28834	0	0	0	0	0	0	0	0	0
27156	2	1	0	3	0	1	5	1	3
2781	1383	1496	1023	1332	880	680	1578	1562	1705
9609	312	257	327	276	337	301	756	487	813
613	1406	1358	1353	1685	1446	1328	2872	2955	3878
26226	11	10	10	4	11	9	36	21	41
107985554	3	5	4	1	4	3	1	1	1
102724679	0	0	0	1	0	0	1	1	1
649264	0	0	0	0	0	0	0	0	0
150244	0	0	0	0	0	0	5	3	4
107985555	0	0	0	0	0	0	3	1	10
101929374	0	0	0	1	1	1	2	1	2
388882	0	0	0	0	0	0	0	0	0
105372955	0	0	0	0	0	0	0	0	0
107985580	0	0	0	0	0	0	0	0	0
101978785	0	0	0	0	0	0	0	0	1
105372957	0	1	0	0	0	0	0	0	0
3543	1	0	0	0	0	0	0	0	1
51233	7	9	2	3	0	2	0	0	1
91316	182	272	215	284	192	209	259	170	236
266747	154	169	182	207	131	125	174	112	146
7621	405	541	343	445	291	316	431	214	335
29802	0	0	0	0	0	0	3	2	0
150248	19	21	22	27	10	20	74	33	57
400916	78	94	49	97	99	98	241	730	408
107985577	1	0	0	0	1	0	0	0	3
4320	28	27	135	261	10	18	193	29	74
6598	2617	2542	1964	2729	1963	1780	2913	1280	3253
91319	6	5	9	7	3	4	2	1	3
66035	154	216	174	247	175	161	292	547	252
284889	3201	3044	2527	3761	2733	2160	6620	5612	5462
4282	3143	2984	2474	3703	2702	2128	6544	5562	5382
107985558	108	108	107	81	66	72	102	144	121
100652871	0	0	0	0	0	0	0	0	0
653689	83	79	102	114	69	65	80	235	131
100037417	520	557	443	708	564	507	764	1104	722
1652	445	491	390	653	528	464	694	1038	650
2953	47	49	57	71	48	44	57	168	97
25774	0	0	1	0	0	0	0	0	0
105372959	1	2	3	0	1	2	0	3	0
23523	2516	2733	2723	3240	2006	2032	3712	1956	3976
56241	11	6	12	11	5	12	78	10	66
2687	1	2	0	3	2	0	25	1	110
29774	5	5	4	7	3	4	32	16	48
101730217	977	1165	949	1059	904	677	1781	1331	2423
23384	1926	2223	1737	1863	1653	1362	3397	2365	3151
105372960	7	4	8	5	5	3	0	3	1
135	39	59	52	130	61	38	63	217	1114
646023	17	23	16	43	10	20	10	15	112
51733	3	2	4	5	5	1	4	2	5
83606	2097	2055	1925	2510	1805	1547	3597	3062	3885
6634	2624	2711	1954	1726	2570	2134	3626	3203	3898
2678	43	48	33	65	59	63	24	46	115
388886	16	18	37	43	9	16	59	44	129
644165	9	11	8	12	9	8	60	55	81
646074	11	14	11	17	11	10	61	59	87
105372962	0	0	0	0	0	0	0	0	0
440822	1	0	0	0	0	0	0	0	0
7152	3	3	2	1	2	3	61	86	99
129049	0	0	0	0	0	2	0	0	0
255349	0	0	0	0	0	0	0	0	0
85379	60	44	115	102	85	41	154	182	343
100128531	0	0	0	0	0	0	2	0	1
1417	11	11	21	16	17	8	20	28	81
1415	20	19	23	25	26	20	70	111	55
105372969	0	0	0	1	0	0	0	0	0
91353	4	6	3	3	1	3	0	2	5
91355	143	146	134	164	107	136	181	108	158
1416	366	322	318	343	416	338	539	818	443
102466198	0	0	0	0	0	1	0	0	1
100996404	0	0	0	0	0	0	0	0	0
157	62	101	58	79	72	87	99	101	273
105372964	0	1	0	0	0	0	0	0	0
84700	1	0	0	5	1	0	1	1	1
105372963	0	0	0	0	0	0	0	0	0
102724801	0	0	0	0	0	0	0	0	0
105372972	0	0	0	0	0	0	0	0	0
105372971	0	0	0	0	0	0	0	0	0
23544	0	1	0	0	0	0	0	0	0
105372974	0	0	0	0	0	0	0	0	0
57168	21	33	31	70	25	17	137	98	177
89781	891	977	811	1046	788	680	1179	677	1096
402055	567	595	473	500	574	501	904	625	970
24144	1241	1237	951	1179	1203	1099	1840	1526	1803
100507599	20	23	24	20	17	13	21	16	35
8459	677	740	762	1070	662	538	2043	1876	1176
100313914	0	0	0	0	0	0	0	0	0
1414	0	0	1	1	1	0	1	0	1
1413	0	0	2	0	0	0	0	0	0
440823	30	23	141	60	24	20	169	41	23
102724827	30	42	41	50	29	31	48	48	42
105372976	25	33	35	33	14	18	14	6	11
110091768	1	3	2	4	0	0	2	0	0
101929539	0	0	2	0	0	0	0	0	0
107985582	0	0	0	0	0	0	0	0	0
284898	0	0	0	0	0	0	0	0	0
107985534	1	0	0	0	0	0	1	0	0
105372977	0	0	0	0	0	0	0	0	0
105372978	0	0	0	0	0	1	0	0	0
100507657	0	0	0	0	0	0	0	0	0
105372979	0	0	0	0	0	0	0	0	0
102724900	0	0	0	0	0	0	0	0	0
105372980	0	0	0	0	0	0	0	0	0
105372981	0	1	0	1	0	0	0	0	0
4330	17	9	22	13	7	13	163	15	18
107985529	0	1	1	1	0	1	1	0	1
23760	1498	2135	1819	1584	1943	1642	3513	2219	3712
284900	133	153	129	151	71	59	159	64	141
100423034	0	0	0	0	0	0	0	0	0
100422998	0	0	0	0	0	0	0	0	0
23331	955	1082	1337	1450	543	487	2030	908	1169
102466081	0	0	3	0	0	0	0	0	0
101929594	17	18	19	17	3	5	0	1	3
11200	388	446	309	220	287	269	503	289	438
150274	207	233	210	261	246	215	315	388	418
150275	447	568	518	474	435	356	987	457	914
7494	1711	2348	2681	3343	1696	1730	3465	3965	3020
84133	486	502	282	295	407	357	457	184	518
107985549	0	2	6	4	3	3	3	1	1
100874123	7	5	4	5	3	6	6	8	1
25770	0	0	0	2	0	1	0	0	0
83999	292	296	745	845	308	218	582	137	543
101929638	0	0	0	0	0	0	0	0	7
129080	0	0	0	1	0	0	1	0	12
105372985	0	0	0	0	0	0	0	0	0
25807	455	569	351	551	318	447	615	411	660
2130	8725	6902	6676	5344	7369	5696	8619	4298	10736
10634	1451	1334	819	1072	1118	1145	2111	1548	3922
10633	2	2	1	2	9	11	7	7	14
162	4549	4240	3611	4014	4271	3738	6788	10223	7237
100113380	6	8	6	5	11	11	4	4	5
5988	1	0	0	0	3	3	0	0	2
102723305	1	0	0	0	0	1	0	0	0
10740	0	1	0	0	1	1	0	1	1
107985541	0	1	0	1	1	0	1	0	1
4744	1	4	3	5	1	4	1	2	4
8563	1558	1750	1239	1489	1468	1462	1684	1477	1803
8508	800	695	1043	1323	932	633	2377	2808	2159
4771	5156	5659	2549	3592	3331	3386	7509	6727	4979
164633	96	94	80	102	110	83	117	135	115
55954	323	334	252	310	314	276	445	540	446
29796	1125	1141	800	965	1170	941	1753	2648	1657
84164	1969	2272	1535	1904	1883	1936	2954	3407	2927
8897	1089	1205	1150	1499	925	905	2191	1813	2250
102466742	0	0	0	0	0	0	0	0	0
101929664	23	31	30	34	25	29	32	28	31
150280	1	0	0	0	0	4	0	1	0
105372988	2	1	0	0	0	1	0	2	1
110806283	0	0	0	1	0	0	1	1	0
3976	30	74	70	145	84	91	153	1116	390
91370	4	11	2	3	5	6	3	30	12
5008	0	0	0	0	0	1	0	0	1
652968	43	46	73	126	29	34	107	175	85
83874	266	278	325	387	310	250	606	991	810
10291	5383	5823	2897	3832	3960	4879	5862	3703	6510
550631	151	205	133	191	112	120	188	158	224
85371	47	68	63	78	32	44	79	90	119
200312	264	363	357	521	219	262	545	634	664
23541	508	386	574	667	692	491	1544	922	858
105372989	27	24	42	45	34	31	57	36	40
51537	167	178	152	209	202	204	215	176	508
105372990	2	3	0	1	1	2	0	1	1
266629	0	0	0	0	0	0	0	0	1
105372991	0	0	0	0	0	0	0	0	0
376844	0	0	0	0	0	0	0	0	0
107985579	0	0	0	0	0	0	0	0	0
284904	0	0	0	0	1	1	3	3	3
730005	0	0	2	1	0	0	4	0	2
9514	2	0	2	0	3	3	0	4	0
23481	3913	3939	2438	3094	4363	3968	4235	3306	4958
6948	69	110	209	360	96	69	283	277	180
339665	291	328	486	569	528	407	559	689	850
150290	242	222	322	359	263	187	483	342	323
23762	75	90	151	171	118	113	85	102	204
100422912	0	0	0	1	0	0	0	0	0
105372994	2	6	4	3	4	4	0	1	1
107985544	14	23	27	32	26	25	19	32	40
150291	30	36	32	41	31	36	56	37	78
22880	1301	1449	1265	1241	1158	1194	2134	1593	2488
55000	3151	4062	3917	3139	3222	2493	7666	5847	6113
6525	6436	6342	5459	5395	7638	7461	7569	10221	15896
140606	645	775	769	1487	541	456	3551	3059	1298
27124	26	10	18	27	14	25	30	35	74
105372995	1	1	0	0	1	3	0	2	2
50487	0	0	1	4	0	1	1	0	10
100500901	0	0	0	0	0	0	0	0	0
91445	952	987	1074	1401	1056	799	1800	1546	1115
3985	565	528	379	474	444	473	1069	809	798
113791	52	49	314	535	45	28	426	315	157
105372997	2	3	2	4	1	2	1	1	2
23598	753	776	588	815	448	457	666	150	1079
101929760	3	5	10	7	1	2	7	0	4
54944	132	113	138	157	82	76	172	139	232
4733	1664	1533	1211	1403	1715	1470	2108	2348	2319
56478	803	789	692	775	670	605	1249	1127	1238
9814	544	563	489	449	404	398	649	274	712
23761	999	1134	821	1186	1069	993	1524	2215	2011
102465666	20	27	19	34	26	29	11	22	19
253143	1109	1567	1263	1113	1256	1017	2266	1615	1812
9681	293	314	270	270	228	225	450	159	352
105372998	1	1	1	1	1	1	0	0	1
25775	12	11	10	11	10	4	13	10	11
7533	4357	4014	2617	2904	3464	2766	8042	4127	5377
105372999	0	0	0	0	0	0	0	0	0
6523	0	0	0	0	1	0	0	0	0
105373000	0	0	0	0	0	0	0	0	0
23782	0	0	0	0	0	0	0	0	0
150297	0	0	0	0	1	0	0	1	0
10739	0	0	0	0	1	1	0	0	2
110806273	0	0	0	0	0	0	0	0	1
6527	1	0	0	2	2	0	0	1	0
107985561	0	1	1	0	0	0	13	9	10
10738	3	1	2	1	3	0	0	2	5
10737	3	3	3	2	4	0	1	3	9
339666	8	6	2	8	5	10	2	8	25
51493	2723	2773	1989	2563	3101	2762	3641	4560	4250
254240	0	0	0	0	0	0	0	0	0
25793	1926	2006	1890	2307	2015	1585	3441	3165	2999
8224	2	5	4	7	7	2	7	1	2
105373004	0	0	0	0	0	0	0	0	0
105373003	0	0	0	0	0	0	0	0	0
107985545	0	0	0	0	0	1	0	1	0
105373002	0	0	0	0	0	0	0	1	0
7078	16311	20479	17118	17801	14473	12834	117307	78737	52964
105373006	0	0	0	0	0	0	0	0	0
9215	26	35	35	22	64	32	500	384	658
100616295	0	0	0	0	0	0	0	0	0
105373007	0	0	0	0	0	0	0	0	1
109616998	0	0	0	0	0	0	0	0	0
100506195	0	0	1	0	1	0	0	1	1
107985565	0	0	0	0	2	0	1	0	1
105373010	0	0	0	0	0	0	0	0	0
105373009	1	0	0	0	0	0	0	0	0
105373012	0	0	0	0	0	0	0	0	0
105373013	0	0	0	0	0	0	0	0	0
101926957	0	1	0	0	0	0	0	1	0
105373014	0	0	0	0	0	0	0	0	0
105373016	0	0	0	0	0	1	0	1	0
105373015	0	0	0	0	0	0	0	0	0
91464	0	0	0	0	0	0	0	0	0
104310353	5	2	1	6	3	1	7	7	0
105373017	11	4	5	5	6	7	10	4	1
10042	1063	1186	1014	783	1048	851	1840	768	1780
10043	473	510	570	1044	796	687	1142	1845	1168
100500826	0	0	1	2	0	0	0	0	0
102464824	0	3	2	0	0	0	0	0	0
3162	1261	1782	817	1029	2213	3857	1911	3065	1199
4174	5079	4371	2352	1863	2534	2356	4296	443	3240
23551	6	8	3	5	2	10	12	0	3
107985590	0	0	0	0	0	0	0	0	0
4151	0	0	0	0	0	2	0	0	1
284912	2	0	0	1	0	0	0	1	0
80830	293	479	1027	952	244	206	899	122	1382
80831	1	1	1	0	1	3	0	1	1
23543	6386	6240	8115	8014	5991	4109	17498	11366	11343
102723507	0	0	2	0	0	0	1	0	0
80833	47	43	75	60	47	25	164	18	207
80832	0	0	2	0	0	2	0	0	0
23780	625	582	627	862	707	510	1456	748	896
8542	17	33	24	24	11	16	47	7	27
112268296	7	3	3	1	2	4	5	1	7
4627	80646	97203	48500	62499	43197	49050	111395	62726	84432
102465491	3	5	3	3	2	1	1	2	7
105377199	8	9	5	7	5	9	9	13	3
105373018	3	6	2	4	3	5	5	1	2
25828	1402	1357	1264	1586	1630	1228	2444	3089	2114
80020	949	1096	469	592	611	818	946	350	1360
105373020	23	28	9	15	13	18	7	5	17
105373019	3	1	2	1	2	3	0	1	4
8664	5630	5394	4699	6159	6511	5908	8016	8420	8111
10369	0	0	0	0	0	1	0	0	0
105373021	13	6	13	8	4	7	10	1	10
11020	259	283	309	347	271	258	480	501	712
5816	0	0	0	0	1	0	0	0	0
107985578	0	0	0	0	0	0	0	0	0
4689	0	0	0	0	0	2	0	0	0
105373022	0	0	0	0	0	0	0	0	0
1439	0	0	0	0	3	3	15	6	0
105373023	0	1	0	0	0	0	0	0	0
100506241	0	0	0	0	0	0	0	0	1
339669	0	0	0	0	0	0	0	0	0
7263	207	227	283	457	315	271	604	1636	598
4357	526	608	594	1064	590	563	935	1447	1085
112268295	1	1	0	0	0	1	1	1	2
79734	680	602	600	562	729	593	1196	1221	1360
164656	3	5	6	1	4	6	1	5	3
3560	1	1	1	2	0	4	7	0	7
114904	122	159	228	261	102	112	429	149	601
6753	0	0	1	1	0	0	1	1	0
5880	136	115	271	230	333	277	804	585	1014
107985576	0	0	0	1	0	1	0	1	0
27128	3	1	0	5	5	6	9	10	24
105373024	1	0	1	0	1	1	1	1	0
114794	142	25	241	61	147	88	1471	315	2818
100506271	0	0	0	0	0	0	1	1	1
4242	1	1	1	0	0	0	0	0	3
29775	151	142	128	229	48	56	267	5	355
11135	4118	4479	2399	3555	2601	3054	3865	2526	5636
3957	8	10	18	10	9	12	25	12	19
26088	1297	1406	1080	1341	1122	1352	1769	2529	1928
23616	565	580	464	533	449	406	682	350	1108
101927051	214	204	176	196	160	148	148	84	246
57026	627	588	420	411	523	512	835	554	1140
3956	32743	27315	40439	45269	32106	23024	70978	61940	63450
79159	614	586	356	404	505	537	599	315	752
11078	4851	4687	7602	8497	5249	3837	10613	6385	11349
102724378	22	29	34	25	50	32	31	40	64
3005	6909	6442	7900	7062	5838	4159	7286	5039	15634
23464	496	461	679	955	477	355	986	1073	924
8484	1	1	0	2	0	0	0	6	3
129138	785	795	552	617	682	619	1199	1000	1575
724028	4	5	3	3	3	2	7	8	4
724029	0	1	1	0	0	1	1	1	1
51386	6970	6961	6801	8832	7390	5868	9991	7638	8973
85377	2803	2997	1648	2520	1903	2569	4347	4203	3739
84645	322	356	226	360	190	311	521	731	482
5435	752	766	534	692	914	860	1190	1941	1396
102465492	2	1	3	0	2	1	1	1	5
6663	3	1	3	1	1	2	2	0	4
100616146	0	1	0	0	0	1	0	0	0
9463	137	170	113	170	130	126	395	422	356
23539	0	1	0	0	1	1	1	0	3
105373027	0	0	0	0	1	1	1	0	1
80115	2	0	3	7	1	2	21	6	20
8398	54	84	81	154	40	55	141	63	99
23764	661	680	988	1005	922	879	1850	3002	3114
25829	3687	3967	3460	4583	3171	3081	6841	7921	8982
106635525	17	15	7	12	5	6	7	4	12
102800317	1639	1686	1701	2065	1709	1554	2527	2267	3378
1454	1635	1682	1692	2054	1708	1548	2529	2267	3388
400927	4	4	10	11	4	7	5	11	7
105373030	0	0	0	0	0	0	0	0	0
101927183	0	0	0	0	0	0	0	0	0
3761	0	0	0	1	1	0	0	0	1
105373029	0	0	0	0	0	0	0	0	0
11015	1314	1450	2671	2885	2014	1172	5673	10956	1953
10521	7142	7939	6994	6542	4973	4120	13007	5896	9246
11144	34	23	21	6	9	6	63	1	33
105373031	1	0	2	1	0	0	1	0	0
646851	33	53	47	40	26	39	47	44	62
25776	398	357	369	400	350	350	788	661	657
56993	1708	1454	977	1123	1696	1375	1712	1705	1929
9929	2472	2384	2116	2777	2173	2038	4022	2761	2995
9567	1930	1909	1903	2076	1754	1457	2836	1616	3257
25777	3538	3234	2277	2731	1701	1619	4929	2744	4274
10126	180	171	180	275	160	192	326	493	288
23467	166	323	297	715	132	273	532	318	571
23466	2667	2592	2521	3309	2695	2676	6884	6477	4758
105373032	0	1	2	3	1	1	0	2	2
200315	27	24	16	11	19	12	46	1	46
105373033	0	0	0	0	0	1	0	0	1
107985562	1	0	0	0	0	0	0	0	0
9582	498	407	297	220	360	302	461	9	356
100874530	79	68	49	37	58	47	44	1	37
27350	938	946	1083	1307	1306	829	1915	2537	1040
200316	438	443	565	723	535	341	819	865	530
140564	40	37	42	39	26	24	69	27	75
107985563	0	0	0	0	0	0	2	1	1
60489	43	54	98	138	82	44	134	36	152
101927202	0	0	0	0	0	0	0	0	0
164668	0	0	0	0	2	1	1	6	1
23492	244	263	273	394	122	131	609	367	396
5155	64	80	90	170	25	8	8	0	2
6122	21871	19817	22756	32345	21925	18482	42961	26639	33315
116938	42	32	17	12	34	26	25	13	34
116937	22	20	22	14	23	13	16	12	21
116936	82	75	50	44	81	69	61	33	47
26807	17	16	12	12	14	10	6	6	9
9145	881	914	950	1746	503	487	1601	2065	1114
10454	875	837	684	919	687	655	1210	723	1316
100506472	28	27	29	26	14	13	18	10	18
4248	1	1	2	2	2	0	360	218	1252
104502417	0	0	0	0	0	0	1	0	15
54471	1208	1278	1005	1367	1488	1340	2340	3025	2260
105373035	0	0	0	0	0	0	0	0	0
468	8889	10422	11257	15844	7660	8170	9507	8444	8873
91582	1159	1161	850	1213	1582	1290	2080	2592	2488
8911	0	0	3	4	2	0	1	0	0
150350	0	0	0	0	0	1	0	3	0
9402	0	6	1	1	4	2	0	0	1
113828	0	1	0	1	0	1	0	3	0
114841040	2	1	0	3	0	1	0	0	0
23112	1387	1680	1962	1865	1747	1204	2441	2000	2155
158	2934	2814	1733	2331	2606	2437	2774	1896	3194
27352	1088	1094	1046	1119	969	1045	1936	2720	2200
107985538	8	5	13	10	4	4	1	0	4
57591	1214	1319	812	1085	804	838	2348	1557	2050
101927257	11	11	11	7	4	4	3	1	5
105373037	6	3	1	1	4	1	2	1	3
105373038	0	3	0	1	2	6	1	1	1
2847	0	0	1	1	0	0	1	0	7
10478	647	578	412	532	662	596	1147	1102	1183
100616283	3	1	1	2	0	0	1	0	0
6767	5734	7032	6343	7041	7279	6098	6792	8095	7179
63929	683	864	674	693	694	731	1076	1226	1224
150353	51	64	37	48	56	49	39	48	49
9978	887	744	763	850	833	769	1807	1478	1590
106635682	12	20	8	7	11	15	759	461	546
100302237	11	14	10	13	9	8	10	13	19
2033	3162	4055	2940	3255	2761	2702	4630	2659	4718
101927279	15	12	7	6	10	11	11	2	17
83746	672	646	484	538	591	624	1422	1022	1346
100506544	106	106	86	80	90	94	185	131	149
150356	33	39	29	25	36	35	48	33	49
5905	13622	12848	6354	7573	9512	9578	17334	13724	17637
102466758	5	1	0	1	2	6	0	1	2
23264	9039	9406	6033	8545	5415	5657	14056	9296	12177
7008	454	483	535	498	310	245	1397	349	1163
100996598	1	3	1	0	1	1	1	0	0
105373042	2	1	5	4	0	2	4	3	1
10766	2469	2463	2494	3160	2327	1778	3339	2344	2909
105373043	5	1	2	1	2	2	2	1	3
84844	810	798	554	651	853	764	1042	766	1071
50	2310	2302	2005	2397	2446	2054	3483	4693	3468
171568	2201	2195	1775	2548	2282	2093	3607	3461	3457
105373044	0	0	0	0	0	0	3	0	0
27254	32	31	77	121	14	6	374	13	20
5372	1036	1073	1077	1231	852	846	1919	1992	1658
27351	1280	1319	1010	1308	1382	1400	3063	5285	2825
2547	13179	11821	9151	10286	12401	9473	15403	12392	15626
4809	3299	3083	2562	3100	3153	2892	5180	5946	5612
107985567	97	105	71	61	89	84	220	254	258
79640	368	551	654	631	337	317	1094	685	724
150365	1	4	6	7	15	23	8	12	76
79879	556	532	505	608	494	435	725	405	789
112637020	90	86	209	256	107	57	134	144	158
6721	1785	1722	5867	7396	2533	1584	4541	5348	5736
407039	0	0	1	0	0	1	0	0	0
440829	152	145	513	583	197	132	365	482	544
100616259	1	3	0	0	1	3	0	0	1
115650	13	14	5	5	1	3	1	1	2
79019	614	511	276	171	338	329	544	20	560
339674	3	4	1	0	1	3	0	0	1
55964	3	3	6	7	4	4	14	5	38
164684	103	94	105	96	71	65	207	118	174
4668	923	879	965	964	659	587	1811	1022	1222
107985551	12	10	6	5	4	7	8	0	6
150368	276	256	265	332	156	137	961	80	372
91689	285	262	273	384	272	227	543	678	446
4700	855	866	772	803	905	790	1477	1788	1764
100132273	32	34	35	55	22	26	54	23	46
105373047	0	1	1	1	1	1	0	1	1
1565	33	27	33	31	20	19	11	18	31
112268294	4	6	2	11	4	4	1	3	3
102723722	13	14	18	25	6	11	23	10	17
1564	26	20	31	31	15	17	12	15	30
105377203	2	9	18	5	1	4	2	2	5
6942	1399	1579	1555	1827	1301	1069	2341	1471	2541
388906	1	8	7	6	0	5	5	11	6
102723775	0	3	1	1	0	2	3	2	2
150372	0	0	0	3	0	0	3	1	3
101927344	0	0	0	0	1	0	0	0	3
94009	115	104	105	120	105	108	146	121	135
101927372	12	18	18	22	8	14	18	10	12
27341	2193	2073	1284	1402	2088	2012	2496	2076	2917
253190	114	119	99	111	69	81	145	129	132
91695	424	412	229	252	383	369	523	359	642
84271	2587	2388	1951	2396	2122	1935	3928	2934	3777
267010	2	0	2	1	2	1	1	0	0
1727	7905	7936	8107	10026	5982	5536	19397	16185	11809
267020	3	5	4	2	1	1	76	151	97
53947	69	63	54	62	54	53	327	63	210
26286	1383	1646	1844	1979	1523	1223	4066	2925	2511
11252	1903	1896	1749	1692	1775	1520	3786	2292	3556
101927393	151	153	127	149	121	130	172	112	156
107985550	10	7	8	4	4	2	6	1	5
100506679	6	12	14	12	4	11	19	18	15
25809	76	92	107	134	34	35	230	179	141
638	0	1	1	0	1	1	2	0	6
27349	351	363	246	307	331	352	521	626	552
706	2342	2495	2625	4186	2474	2349	6002	10504	4449
23170	1426	1459	854	986	1645	1401	2197	1087	2385
80274	0	3	0	0	0	1	2	2	0
105373051	0	0	0	0	0	0	0	0	0
101927447	0	0	0	0	0	0	0	0	0
105373053	0	0	0	0	0	0	0	0	0
105373054	0	0	0	0	0	0	0	0	0
758	0	0	0	0	1	0	0	0	0
100874197	0	0	0	1	0	0	0	0	0
64800	9	4	11	18	7	8	28	34	15
101927474	0	0	0	0	1	0	0	0	0
107985564	3	2	2	2	2	2	6	1	0
105373058	0	1	0	0	1	1	1	1	0
25830	1	0	0	0	0	0	1	4	2
105373057	0	0	0	0	0	0	0	0	0
150379	0	0	1	0	1	0	1	0	0
80339	174	191	441	576	233	284	173	520	322
25813	1329	1345	960	1220	1605	1343	2003	2373	2063
29780	372	408	421	506	473	424	879	832	950
107987326	13	18	7	13	16	14	5	7	12
64098	66	48	64	73	47	48	155	169	203
107985570	0	0	0	0	0	0	0	0	0
107985571	0	0	0	0	0	0	0	0	0
